Freq,Real,image,Type
6.723358,97.24469,18.72497,good
7.278954,96.03183,19.073923,good
7.880463,94.755974,19.40876,good
8.531678,93.493004,19.649694,good
9.236709,92.242867,19.840096,good
10,90.956268,19.994797,good
1,112.233353,5.738254,good
1.082637,111.855743,5.965805,good
1.172102,111.691093,6.180377,good
1.268961,111.417618,6.866991,good
1.373824,111.202034,7.294752,good
1.487352,110.907234,7.847141,good
1.610262,110.613586,8.327912,good
1.743329,110.338577,8.840242,good
1.887392,109.984436,9.42961,good
2.04336,109.739258,9.803285,good
2.212216,109.25782,10.547416,good
2.395027,108.618782,11.302536,good
2.592944,108.173622,11.824892,good
2.807216,107.53508,12.548553,good
3.039195,106.886055,13.078186,good
3.290344,106.271019,13.768153,good
3.562248,105.545677,14.429681,good
3.85662,104.736435,15.08156,good
4.175319,103.870415,15.710597,good
4.520354,102.951241,16.328445,good
4.893901,101.952103,16.920033,good
5.298317,100.868546,17.500357,good
5.736153,99.757767,17.968275,good
6.210169,98.609695,18.463806,good
6.723358,97.419647,18.87606,good
7.278954,96.209755,19.230707,good
7.880463,94.918739,19.545864,good
8.531678,93.652077,19.786221,good
9.236709,92.387573,19.978699,good
10,91.099159,20.126308,good
1,112.583588,5.812994,good
1.082637,112.19323,6.032153,good
1.172102,112.019638,6.262863,good
1.268961,111.7565,6.963605,good
1.373824,111.531021,7.377871,good
1.487352,111.239197,7.910798,good
1.610262,110.934807,8.404455,good
1.743329,110.647217,8.927551,good
1.887392,110.282745,9.5214,good
2.04336,110.014679,9.892964,good
2.212216,109.533646,10.650966,good
2.395027,108.888435,11.408797,good
2.592944,108.442101,11.931462,good
2.807216,107.806313,12.659997,good
3.039195,107.147751,13.198569,good
3.290344,106.529533,13.889156,good
3.562248,105.774376,14.5417,good
3.85662,104.938316,15.199903,good
4.175319,104.073654,15.833843,good
4.520354,103.148743,16.446157,good
4.893901,102.128899,17.035635,good
5.298317,101.032722,17.627594,good
5.736153,99.926582,18.086115,good
6.210169,98.76162,18.579313,good
6.723358,97.582863,18.992849,good
7.278954,96.351639,19.341003,good
7.880463,95.046021,19.658245,good
8.531678,93.7714,19.902681,good
9.236709,92.494011,20.084364,good
10,91.203949,20.231554,good
1,112.86554,5.827208,good
1.082637,112.51091,6.104047,good
1.172102,112.334404,6.310097,good
1.268961,112.037506,6.982317,good
1.373824,111.809074,7.424866,good
1.487352,111.501862,7.975081,good
1.610262,111.199883,8.47361,good
1.743329,110.908333,9.005756,good
1.887392,110.533508,9.591408,good
2.04336,110.255363,9.967648,good
2.212216,109.776833,10.73533,good
2.395027,109.127464,11.48957,good
2.592944,108.686363,12.019094,good
2.807216,108.031631,12.753245,good
3.039195,107.367859,13.305304,good
3.290344,106.737411,13.990678,good
3.562248,105.983528,14.652533,good
3.85662,105.139565,15.307445,good
4.175319,104.269554,15.944563,good
4.520354,103.330826,16.560675,good
4.893901,102.303711,17.153572,good
5.298317,101.205269,17.737398,good
5.736153,100.078056,18.202129,good
6.210169,98.913383,18.688335,good
6.723358,97.711197,19.099756,good
7.278954,96.476021,19.445347,good
7.880463,95.184166,19.772409,good
8.531678,93.890129,20.004015,good
9.236709,92.604485,20.183357,good
10,91.308304,20.328161,good
1,113.156059,5.844094,good
1.082637,112.741196,6.143473,good
1.172102,112.589058,6.396147,good
1.268961,112.269424,7.040442,good
1.373824,112.043701,7.474944,good
1.487352,111.738731,8.032297,good
1.610262,111.443626,8.522948,good
1.743329,111.134995,9.064161,good
1.887392,110.754013,9.656997,good
2.04336,110.485245,10.042379,good
2.212216,110.050262,10.815092,good
2.395027,109.326149,11.620666,good
2.592944,108.885216,12.107732,good
2.807216,108.2351,12.83845,good
3.039195,107.552399,13.385201,good
3.290344,106.910416,14.087195,good
3.562248,106.150009,14.733007,good
3.85662,105.318237,15.398957,good
4.175319,104.411819,16.030621,good
4.520354,103.458237,16.64019,good
4.893901,102.429306,17.227829,good
5.298317,101.31897,17.817831,good
5.736153,100.194107,18.275578,good
6.210169,99.01915,18.772449,good
6.723358,97.806427,19.181585,good
7.278954,96.567116,19.522594,good
7.880463,95.262459,19.845398,good
8.531678,93.971268,20.085197,good
9.236709,92.683655,20.259932,good
10,91.374672,20.400661,good
1,113.310028,5.890023,good
1.082637,112.932518,6.181001,good
1.172102,112.683762,6.469319,good
1.268961,112.443611,7.077003,good
1.373824,112.209679,7.503549,good
1.487352,111.913025,8.079464,good
1.610262,111.623192,8.525816,good
1.743329,111.299088,9.104662,good
1.887392,110.918297,9.702937,good
2.04336,110.632729,10.09367,good
2.212216,110.135124,10.864102,good
2.395027,109.471092,11.627162,good
2.592944,109.018257,12.156714,good
2.807216,108.364151,12.891108,good
3.039195,107.688728,13.447361,good
3.290344,107.042862,14.146477,good
3.562248,106.279221,14.80452,good
3.85662,105.415092,15.462696,good
4.175319,104.51754,16.088722,good
4.520354,103.549194,16.696369,good
4.893901,102.497032,17.285173,good
5.298317,101.382507,17.87092,good
5.736153,100.253471,18.32633,good
6.210169,99.076614,18.82522,good
6.723358,97.868286,19.229692,good
7.278954,96.609863,19.575367,good
7.880463,95.311516,19.886951,good
8.531678,94.009453,20.120474,good
9.236709,92.721817,20.290705,good
10,91.411362,20.44215,good
1,113.357613,5.931946,good
1.082637,113.003365,6.1519,good
1.172102,112.769745,6.379484,good
1.268961,112.4729,7.04555,good
1.373824,112.187782,7.511581,good
1.487352,111.859367,8.058788,good
1.610262,111.536385,8.54174,good
1.743329,111.188995,9.07549,good
1.887392,110.788597,9.66792,good
2.04336,110.491707,10.035853,good
2.212216,109.97438,10.800632,good
2.395027,109.296989,11.549751,good
2.592944,108.821724,12.074518,good
2.807216,108.145317,12.797679,good
3.039195,107.457748,13.338849,good
3.290344,106.810471,14.028685,good
3.562248,106.038834,14.675756,good
3.85662,105.174995,15.320561,good
4.175319,104.272011,15.94874,good
4.520354,103.316605,16.544371,good
4.893901,102.27784,17.129663,good
5.298317,101.165977,17.714212,good
5.736153,100.04071,18.172575,good
6.210169,98.884628,18.66087,good
6.723358,97.669373,19.07275,good
7.278954,96.436111,19.414127,good
7.880463,95.139503,19.732864,good
8.531678,93.845367,19.966837,good
9.236709,92.564255,20.154842,good
10,91.272575,20.306107,good
1,112.98568,5.818963,good
1.082637,112.584518,6.107631,good
1.172102,112.392105,6.331914,good
1.268961,112.067566,6.989892,good
1.373824,111.815369,7.431545,good
1.487352,111.486862,7.968254,good
1.610262,111.174271,8.451561,good
1.743329,110.854599,8.966298,good
1.887392,110.449196,9.567349,good
2.04336,110.159943,9.935605,good
2.212216,109.648643,10.682385,good
2.395027,108.983841,11.426839,good
2.592944,108.533646,11.961891,good
2.807216,107.875992,12.677534,good
3.039195,107.213402,13.220008,good
3.290344,106.569351,13.909101,good
3.562248,105.811546,14.548504,good
3.85662,104.962585,15.207167,good
4.175319,104.086746,15.835151,good
4.520354,103.14164,16.438004,good
4.893901,102.125847,17.025032,good
5.298317,101.008568,17.604176,good
5.736153,99.908905,18.066994,good
6.210169,98.752663,18.566538,good
6.723358,97.563004,18.978237,good
7.278954,96.336044,19.32634,good
7.880463,95.037216,19.654228,good
8.531678,93.749107,19.886251,good
9.236709,92.485085,20.078268,good
10,91.188721,20.230141,good
1,112.757637,5.775253,good
1.082637,112.410736,6.066617,good
1.172102,112.237228,6.299721,good
1.268961,111.910072,6.971262,good
1.373824,111.673294,7.401461,good
1.487352,111.349312,7.924068,good
1.610262,111.066528,8.421707,good
1.743329,110.755363,8.932901,good
1.887392,110.356285,9.528118,good
2.04336,110.062347,9.901407,good
2.212216,109.557381,10.642092,good
2.395027,108.90126,11.397797,good
2.592944,108.448341,11.920506,good
2.807216,107.792877,12.643067,good
3.039195,107.125534,13.182063,good
3.290344,106.491959,13.87128,good
3.562248,105.727493,14.513722,good
3.85662,104.893005,15.165685,good
4.175319,104.016136,15.783417,good
4.520354,103.074898,16.386539,good
4.893901,102.051819,16.970379,good
5.298317,100.955734,17.544432,good
5.736153,99.845291,18.020645,good
6.210169,98.68898,18.524729,good
6.723358,97.498802,18.923704,good
7.278954,96.274117,19.282814,good
7.880463,94.983459,19.602016,good
8.531678,93.71489,19.842161,good
9.236709,92.429153,20.03746,good
10,91.141228,20.189182,good
1,112.670029,5.785388,good
1.082637,112.307594,6.00083,good
1.172102,112.078705,6.250033,good
1.268961,111.77243,6.881841,good
1.373824,111.550377,7.38276,good
1.487352,111.179176,7.883488,good
1.610262,110.891846,8.384294,good
1.743329,110.574066,8.881417,good
1.887392,110.18119,9.475652,good
2.04336,109.923538,9.854407,good
2.212216,109.433624,10.599928,good
2.395027,108.770767,11.345682,good
2.592944,108.32164,11.864892,good
2.807216,107.661369,12.579663,good
3.039195,106.995773,13.121833,good
3.290344,106.376709,13.809097,good
3.562248,105.631676,14.460034,good
3.85662,104.805397,15.112244,good
4.175319,103.93528,15.741026,good
4.520354,103.004959,16.350498,good
4.893901,101.973663,16.918243,good
5.298317,100.857307,17.472416,good
5.736153,99.766335,17.963781,good
6.210169,98.613831,18.455057,good
6.723358,97.425896,18.867241,good
7.278954,96.194099,19.213882,good
7.880463,94.907555,19.535439,good
8.531678,93.621399,19.776617,good
9.236709,92.354492,19.965017,good
10,91.06591,20.110628,good
1,165.959198,73.202339,bad
1.082637,162.108215,69.694016,bad
1.172102,158.969574,66.659073,bad
1.268961,156.149292,63.867889,bad
1.373824,153.563019,61.032249,bad
1.487352,150.907974,58.172428,bad
1.610262,148.688049,55.604977,bad
1.743329,146.503479,53.133446,bad
1.887392,144.43782,50.682163,bad
2.04336,142.7005,48.593102,bad
2.212216,141.048782,46.578571,bad
2.395027,139.293915,44.485703,bad
2.592944,137.839859,42.731037,bad
2.807216,136.399536,41.099907,bad
3.039195,134.995728,39.441444,bad
3.290344,133.657455,37.975536,bad
3.562248,132.38501,36.646328,bad
3.85662,131.1073,35.365479,bad
4.175319,129.935974,34.252918,bad
4.520354,128.788193,33.181431,bad
4.893901,128.312637,32.195976,bad
5.298317,127.064911,31.311819,bad
5.736153,125.994659,30.487707,bad
6.210169,124.816704,29.728231,bad
6.723358,123.723724,29.050356,bad
7.278954,122.722588,28.455379,bad
7.880463,121.550659,27.827257,bad
8.531678,120.415176,27.324163,bad
9.236709,119.27668,26.806181,bad
10,118.192909,26.337933,bad
1,166.33374,73.180946,bad
1.082637,162.606781,69.569458,bad
1.172102,159.552612,66.712402,bad
1.268961,156.827728,63.801582,bad
1.373824,154.114487,61.059505,bad
1.487352,151.422028,58.22739,bad
1.610262,149.257584,55.592571,bad
1.743329,147.059586,53.143356,bad
1.887392,144.982849,50.725109,bad
2.04336,143.198273,48.645897,bad
2.212216,141.607605,46.627792,bad
2.395027,139.852768,44.524555,bad
2.592944,138.364349,42.76498,bad
2.807216,136.924072,41.128365,bad
3.039195,135.523087,39.478981,bad
3.290344,134.183441,38.022415,bad
3.562248,132.937927,36.701096,bad
3.85662,131.67897,35.434391,bad
4.175319,130.515152,34.323456,bad
4.520354,129.371124,33.259808,bad
4.893901,128.237656,32.286888,bad
5.298317,127.046707,31.394264,bad
5.736153,125.99646,30.582857,bad
6.210169,124.823502,29.836201,bad
6.723358,123.746109,29.160067,bad
7.278954,122.73436,28.556761,bad
7.880463,121.584198,27.919132,bad
8.531678,120.435966,27.412071,bad
9.236709,119.291512,26.896404,bad
10,118.206787,26.443323,bad
1,166.528137,73.307404,bad
1.082637,162.900558,69.937744,bad
1.172102,159.575119,66.793587,bad
1.268961,156.901138,64.046928,bad
1.373824,154.134613,61.183548,bad
1.487352,151.523056,58.259995,bad
1.610262,149.335632,55.719387,bad
1.743329,147.140808,53.245895,bad
1.887392,145.045364,50.792385,bad
2.04336,143.308762,48.701866,bad
2.212216,141.664368,46.68573,bad
2.395027,139.923126,44.594852,bad
2.592944,138.432999,42.834892,bad
2.807216,136.963348,41.215984,bad
3.039195,135.567856,39.520683,bad
3.290344,134.215378,38.060024,bad
3.562248,132.947647,36.722271,bad
3.85662,131.671448,35.454327,bad
4.175319,130.489807,34.333782,bad
4.520354,129.327347,33.254368,bad
4.893901,128.182297,32.274109,bad
5.298317,126.994705,31.388569,bad
5.736153,125.926949,30.566874,bad
6.210169,124.760269,29.813852,bad
6.723358,123.671829,29.131767,bad
7.278954,122.668625,28.530634,bad
7.880463,121.513878,27.889153,bad
8.531678,120.374855,27.399343,bad
9.236709,119.225273,26.866892,bad
10,118.138245,26.414255,bad
1,166.468597,73.249641,bad
1.082637,162.677368,69.718315,bad
1.172102,159.524948,66.750237,bad
1.268961,156.778778,63.955807,bad
1.373824,154.044983,61.066097,bad
1.487352,151.422913,58.188438,bad
1.610262,149.060318,55.743061,bad
1.743329,146.959671,53.179138,bad
1.887392,145.231705,50.702141,bad
2.04336,143.111618,48.609341,bad
2.212216,141.449295,46.592384,bad
2.395027,139.698685,44.494511,bad
2.592944,138.196808,42.723206,bad
2.807216,136.775314,41.071968,bad
3.039195,135.324265,39.427601,bad
3.290344,133.963715,37.94733,bad
3.562248,132.664948,36.612885,bad
3.85662,131.436737,35.32917,bad
4.175319,130.226303,34.216587,bad
4.520354,129.092865,33.135025,bad
4.893901,127.955902,32.162605,bad
5.298317,126.774368,31.260019,bad
5.736153,125.740707,30.442783,bad
6.210169,124.602142,29.707161,bad
6.723358,123.511101,29.025745,bad
7.278954,122.52034,28.424782,bad
7.880463,121.369637,27.78821,bad
8.531678,120.217003,27.293053,bad
9.236709,119.105721,26.757526,bad
10,118.088722,26.288982,bad
1,166.117081,73.064041,bad
1.082637,162.553436,69.638344,bad
1.172102,159.370361,66.66552,bad
1.268961,156.643051,63.755863,bad
1.373824,153.827728,60.871201,bad
1.487352,151.163666,58.067806,bad
1.610262,148.966446,55.525063,bad
1.743329,146.772598,53.058231,bad
1.887392,144.702057,50.592197,bad
2.04336,142.936066,48.495125,bad
2.212216,141.290405,46.489887,bad
2.395027,139.530441,44.391121,bad
2.592944,138.034637,42.631538,bad
2.807216,136.602341,41.00111,bad
3.039195,135.182816,39.346046,bad
3.290344,133.850266,37.876381,bad
3.562248,132.606079,36.561672,bad
3.85662,131.380615,35.295563,bad
4.175319,130.183594,34.193363,bad
4.520354,129.076477,33.118881,bad
4.893901,127.941528,32.146435,bad
5.298317,126.763428,31.251537,bad
5.736153,125.723434,30.445274,bad
6.210169,124.560722,29.692968,bad
6.723358,123.473846,29.007271,bad
7.278954,122.478783,28.410902,bad
7.880463,121.330055,27.770132,bad
8.531678,120.202927,27.26548,bad
9.236709,119.06234,26.755127,bad
10,117.989494,26.29607,bad
1,166.188828,73.061745,bad
1.082637,162.508865,69.662132,bad
1.172102,159.360992,66.530701,bad
1.268961,156.61937,63.811333,bad
1.373824,153.87381,60.996025,bad
1.487352,151.24585,58.071838,bad
1.610262,148.964737,55.496891,bad
1.743329,146.80925,53.071587,bad
1.887392,144.710617,50.620342,bad
2.04336,142.970795,48.533978,bad
2.212216,141.342789,46.539207,bad
2.395027,139.574524,44.44236,bad
2.592944,138.107208,42.684052,bad
2.807216,136.6772,41.046612,bad
3.039195,135.273087,39.388294,bad
3.290344,133.945877,37.935101,bad
3.562248,132.688492,36.60738,bad
3.85662,131.434937,35.335773,bad
4.175319,130.272751,34.230896,bad
4.520354,129.117722,33.148373,bad
4.893901,127.989151,32.170712,bad
5.298317,126.802734,31.276884,bad
5.736153,125.771309,30.459509,bad
6.210169,124.602234,29.711485,bad
6.723358,123.511101,29.025745,bad
7.278954,122.520531,28.431267,bad
7.880463,121.372116,27.796778,bad
8.531678,120.238434,27.287876,bad
9.236709,119.102165,26.774994,bad
10,118.016052,26.307741,bad
1,166.284363,73.097748,bad
1.082637,162.502701,69.655304,bad
1.172102,159.442688,66.597099,bad
1.268961,156.679016,63.8395,bad
1.373824,153.936691,60.993568,bad
1.487352,151.298172,58.150959,bad
1.610262,149.093216,55.583405,bad
1.743329,146.908173,53.135342,bad
1.887392,144.822876,50.689953,bad
2.04336,143.102966,48.611526,bad
2.212216,141.477478,46.596466,bad
2.395027,139.716293,44.513706,bad
2.592944,138.256058,42.76086,bad
2.807216,136.839981,41.139397,bad
3.039195,135.438766,39.481979,bad
3.290344,134.11644,38.025265,bad
3.562248,132.875366,36.706379,bad
3.85662,131.633865,35.441322,bad
4.175319,130.474411,34.330452,bad
4.520354,129.330307,33.264996,bad
4.893901,128.194702,32.292622,bad
5.298317,127.003464,31.39492,bad
5.736153,125.961983,30.59,bad
6.210169,124.804031,29.836643,bad
6.723358,123.717499,29.141363,bad
7.278954,122.712799,28.559584,bad
7.880463,121.558037,27.913567,bad
8.531678,120.416428,27.410681,bad
9.236709,119.276489,26.899237,bad
10,118.193306,26.43317,bad
1,166.609695,73.286148,bad
1.082637,162.979965,69.867996,bad
1.172102,159.666473,66.836548,bad
1.268961,156.95787,64.035995,bad
1.373824,154.21434,61.196754,bad
1.487352,151.571686,58.310902,bad
1.610262,149.339279,55.760582,bad
1.743329,147.149124,53.280605,bad
1.887392,145.056107,50.814056,bad
2.04336,143.304474,48.714863,bad
2.212216,141.662521,46.720379,bad
2.395027,139.884109,44.591137,bad
2.592944,138.378754,42.82959,bad
2.807216,136.919052,41.18045,bad
3.039195,135.500534,39.514416,bad
3.290344,134.165466,38.057823,bad
3.562248,132.911438,36.734901,bad
3.85662,131.638443,35.445396,bad
4.175319,130.456726,34.325104,bad
4.520354,129.281067,33.244774,bad
4.893901,128.138107,32.264748,bad
5.298317,126.94693,31.374163,bad
5.736153,125.896164,30.541498,bad
6.210169,124.727455,29.7973,bad
6.723358,123.647293,29.104301,bad
7.278954,122.64875,28.518253,bad
7.880463,121.487427,27.874937,bad
8.531678,120.351883,27.365625,bad
9.236709,119.220184,26.84981,bad
10,118.139008,26.386074,bad
1,166.524963,73.21389,bad
1.082637,162.760025,69.670418,bad
1.172102,159.552994,66.753609,bad
1.268961,156.835205,63.953529,bad
1.373824,154.127106,61.144344,bad
1.487352,151.393707,58.235413,bad
1.610262,149.206268,55.686985,bad
1.743329,146.996246,53.201157,bad
1.887392,144.891922,50.746433,bad
2.04336,143.152847,48.652504,bad
2.212216,141.514618,46.637264,bad
2.395027,139.749084,44.534828,bad
2.592944,138.265091,42.777973,bad
2.807216,136.820206,41.129135,bad
3.039195,135.416992,39.478424,bad
3.290344,134.090332,38.022049,bad
3.562248,132.853134,36.694489,bad
3.85662,131.598694,35.432518,bad
4.175319,130.438873,34.3176,bad
4.520354,129.287857,33.248608,bad
4.893901,128.153381,32.265652,bad
5.298317,126.957893,31.384802,bad
5.736153,125.911728,30.562836,bad
6.210169,124.747208,29.809826,bad
6.723358,123.665115,29.123295,bad
7.278954,122.663963,28.519953,bad
7.880463,121.507179,27.8829,bad
8.531678,120.365105,27.371597,bad
9.236709,119.222641,26.85619,bad
10,118.143761,26.394495,bad
1,166.51796,73.259056,bad
1.082637,162.753052,69.808868,bad
1.172102,159.559006,66.764709,bad
1.268961,156.851273,64.047279,bad
1.373824,154.036301,61.139469,bad
1.487352,151.381714,58.191837,bad
1.610262,149.129486,55.616463,bad
1.743329,147.089737,53.158813,bad
1.887392,144.87912,50.687981,bad
2.04336,143.070496,48.602955,bad
2.212216,141.039993,46.563496,bad
2.395027,139.117142,44.52742,bad
2.592944,137.731201,42.709618,bad
2.807216,136.262375,41.07132,bad
3.039195,134.832199,39.408295,bad
3.290344,133.487122,37.941654,bad
3.562248,132.23172,36.612812,bad
3.85662,130.971405,35.338638,bad
4.175319,129.79483,34.216618,bad
4.520354,128.642273,33.144493,bad
4.893901,127.504288,32.163177,bad
5.298317,126.31189,31.27787,bad
5.736153,125.278023,30.455919,bad
6.210169,124.104652,29.703342,bad
6.723358,123.028519,29.014811,bad
7.278954,122.031113,28.424623,bad
7.880463,120.88224,27.775145,bad
8.531678,119.748558,27.268326,bad
9.236709,118.62532,26.757256,bad
10,117.54097,26.288017,bad
1,165.764038,73.088875,bad
1.082637,162.107574,69.66362,bad
1.172102,158.878784,66.652985,bad
1.268961,156.27681,63.876869,bad
1.373824,153.4496,61.059177,bad
1.487352,150.882095,58.1675,bad
1.610262,148.579941,55.596722,bad
1.743329,146.416992,53.12392,bad
1.887392,144.299362,50.683861,bad
2.04336,142.525238,48.595718,bad
2.212216,140.892883,46.571278,bad
2.395027,139.083237,44.43491,bad
2.592944,137.600342,42.762268,bad
2.807216,136.160309,41.059055,bad
3.039195,134.733826,39.381485,bad
3.290344,133.347977,37.928097,bad
3.562248,132.110184,36.564713,bad
3.85662,130.868027,35.312088,bad
4.175319,129.702606,34.198795,bad
4.520354,128.55867,33.128983,bad
4.893901,127.436005,32.15147,bad
5.298317,126.26194,31.263494,bad
5.736153,125.223694,30.443972,bad
6.210169,124.06324,29.689148,bad
6.723358,122.97641,29.007553,bad
7.278954,121.980629,28.402359,bad
7.880463,120.836235,27.759457,bad
8.531678,119.702469,27.252834,bad
9.236709,118.579102,26.73984,bad
10,117.499397,26.279255,bad
1,165.742416,73.272072,bad
1.082637,162.153564,69.611717,bad
1.172102,158.845673,66.666725,bad
1.268961,156.173294,63.922935,bad
1.373824,153.389816,60.957779,bad
1.487352,150.771194,58.188808,bad
1.610262,148.481644,55.651409,bad
1.743329,146.323746,53.142464,bad
1.887392,144.236725,50.649036,bad
2.04336,142.477585,48.57637,bad
2.212216,140.817078,46.563286,bad
2.395027,139.053207,44.450527,bad
2.592944,137.561935,42.689526,bad
2.807216,136.121078,41.049343,bad
3.039195,134.701401,39.382637,bad
3.290344,133.364792,37.916557,bad
3.562248,132.116013,36.594749,bad
3.85662,130.864334,35.323135,bad
4.175319,129.702606,34.198795,bad
4.520354,128.543091,33.123627,bad
4.893901,127.407249,32.145172,bad
5.298317,126.220726,31.255474,bad
5.736153,125.188683,30.42301,bad
6.210169,124.019493,29.666351,bad
6.723358,122.956558,28.992943,bad
7.278954,121.943413,28.388348,bad
7.880463,120.809898,27.749571,bad
8.531678,119.667305,27.239079,bad
9.236709,118.54377,26.724096,bad
10,117.463875,26.261536,bad
1,165.654877,73.062927,bad
1.082637,161.975006,69.583214,bad
1.172102,158.818192,66.60051,bad
1.268961,156.058533,63.801746,bad
1.373824,153.338623,61.07753,bad
1.487352,150.62413,58.085869,bad
1.610262,148.356277,55.506493,bad
1.743329,146.149307,53.054134,bad
1.887392,144.042267,50.579155,bad
2.04336,142.29126,48.479488,bad
2.212216,140.634521,46.478306,bad
2.395027,138.852859,44.369282,bad
2.592944,137.362732,42.58569,bad
2.807216,135.894974,40.936699,bad
3.039195,134.480682,39.262764,bad
3.290344,133.143784,37.811214,bad
3.562248,131.88031,36.472195,bad
3.85662,130.642944,35.203709,bad
4.175319,129.463425,34.088688,bad
4.520354,128.317398,33.005806,bad
4.893901,127.199539,32.023438,bad
5.298317,126.002571,31.129053,bad
5.736153,124.980988,30.307981,bad
6.210169,123.819901,29.543304,bad
6.723358,122.745499,28.864468,bad
7.278954,121.748924,28.257933,bad
7.880463,120.606163,27.618269,bad
8.531678,119.489136,27.111954,bad
9.236709,118.365036,26.597885,bad
10,117.288681,26.133841,bad
1,165.459854,72.873505,bad
1.082637,161.733719,69.464806,bad
1.172102,158.574539,66.418739,bad
1.268961,155.823761,63.6437,bad
1.373824,153.049469,60.824192,bad
1.487352,150.411163,57.929474,bad
1.610262,148.182449,55.412758,bad
1.743329,145.95787,52.935337,bad
1.887392,143.875992,50.489883,bad
2.04336,142.130966,48.41283,bad
2.212216,140.495377,46.405937,bad
2.395027,138.732986,44.314899,bad
2.592944,137.238419,42.542965,bad
2.807216,135.807388,40.900219,bad
3.039195,134.393585,39.248543,bad
3.290344,133.059906,37.773647,bad
3.562248,131.805557,36.449928,bad
3.85662,130.550003,35.170059,bad
4.175319,129.389633,34.054485,bad
4.520354,128.250275,32.97823,bad
4.893901,127.114021,31.987106,bad
5.298317,125.928619,31.099907,bad
5.736153,124.891327,30.257771,bad
6.210169,123.749458,29.488682,bad
6.723358,122.664955,28.844986,bad
7.278954,121.682976,28.225317,bad
7.880463,120.553055,27.585512,bad
8.531678,119.416466,27.080206,bad
9.236709,118.302956,26.563862,bad
10,117.241409,26.097218,bad
1,165.416458,72.762444,bad
1.082637,161.689392,69.397522,bad
1.172102,158.456848,66.383301,bad
1.268961,155.75145,63.6064,bad
1.373824,152.936813,60.825165,bad
1.487352,150.36055,57.869877,bad
1.610262,148.074203,55.413162,bad
1.743329,145.912689,52.908909,bad
1.887392,143.806854,50.463696,bad
2.04336,142.07486,48.464905,bad
2.212216,140.408249,46.341766,bad
2.395027,138.626129,44.260315,bad
2.592944,137.131378,42.4977,bad
2.807216,135.691528,40.86021,bad
3.039195,134.275146,39.205132,bad
3.290344,132.943054,37.724495,bad
3.562248,131.692444,36.397072,bad
3.85662,130.454269,35.125732,bad
4.175319,129.289093,34.009022,bad
4.520354,128.155655,32.930981,bad
4.893901,127.034775,31.94808,bad
5.298317,125.856712,31.064241,bad
5.736153,124.82383,30.235258,bad
6.210169,123.673416,29.47311,bad
6.723358,122.61808,28.790003,bad
7.278954,121.627983,28.196701,bad
7.880463,120.484833,27.553303,bad
8.531678,119.36747,27.045355,bad
9.236709,118.251732,26.531515,bad
10,117.194115,26.060596,bad
1,165.349274,72.723763,bad
1.082637,161.60675,69.358658,bad
1.172102,158.403687,66.359344,bad
1.268961,155.6884,63.61277,bad
1.373824,152.925323,60.775013,bad
1.487352,150.164413,57.735508,bad
1.610262,148.051514,55.343513,bad
1.743329,145.854568,52.878033,bad
1.887392,143.744217,50.431038,bad
2.04336,141.992325,48.352604,bad
2.212216,140.354126,46.340076,bad
2.395027,138.569366,44.228748,bad
2.592944,137.089798,42.476971,bad
2.807216,135.645401,40.835541,bad
3.039195,134.233231,39.182808,bad
3.290344,132.888,37.703026,bad
3.562248,131.64328,36.367031,bad
3.85662,130.391663,35.092499,bad
4.175319,129.233795,33.925911,bad
4.520354,128.052582,32.886539,bad
4.893901,126.921227,31.861958,bad
5.298317,125.751854,30.994478,bad
5.736153,124.712196,30.165995,bad
6.210169,123.561546,29.404291,bad
6.723358,122.49292,28.719803,bad
7.278954,121.511116,28.12668,bad
7.880463,120.369682,27.479462,bad
8.531678,119.262741,26.969423,bad
9.236709,118.153343,26.460155,bad
10,117.086815,25.992315,bad
1,165.233643,71.939743,bad
1.082637,161.333603,68.661324,bad
1.172102,158.127777,65.748993,bad
1.268961,155.344604,63.054131,bad
1.373824,152.518387,60.237236,bad
1.487352,149.878922,57.438057,bad
1.610262,147.603119,54.894035,bad
1.743329,145.409912,52.423519,bad
1.887392,143.366486,50.052624,bad
2.04336,141.570633,47.980316,bad
2.212216,139.891983,45.960121,bad
2.395027,138.153412,43.888451,bad
2.592944,136.667648,42.106071,bad
2.807216,135.246307,40.462372,bad
3.039195,133.833069,38.813538,bad
3.290344,132.517014,37.383743,bad
3.562248,131.2715,36.033104,bad
3.85662,130.004181,34.731491,bad
4.175319,128.836792,33.617477,bad
4.520354,127.729332,32.571445,bad
4.893901,126.590134,31.568727,bad
5.298317,125.464798,30.63525,bad
5.736153,124.382339,29.842068,bad
6.210169,123.311249,29.107288,bad
6.723358,122.238373,28.417835,bad
7.278954,121.186554,27.788046,bad
7.880463,120.111374,27.190989,bad
8.531678,119.034645,26.654715,bad
9.236709,117.96936,26.167601,bad
10,116.888344,25.718683,bad
1,165.063583,71.721489,bad
1.082637,161.241776,68.498352,bad
1.172102,157.945831,65.537354,bad
1.268961,155.176682,62.961353,bad
1.373824,152.376785,60.116089,bad
1.487352,149.663956,57.270832,bad
1.610262,147.436462,54.754978,bad
1.743329,145.22049,52.315647,bad
1.887392,143.226196,49.933147,bad
2.04336,141.503235,47.865814,bad
2.212216,139.778427,45.842133,bad
2.395027,138.06958,43.785923,bad
2.592944,136.594254,42.016815,bad
2.807216,135.185196,40.368896,bad
3.039195,133.767441,38.733627,bad
